8/8/8/5K2/8/8/8/Rk6 b - - 0 1,24128,36984,0
8/8/8/5K2/8/8/8/R1k5 b - - 0 1,24128,37624,-22
8/8/8/5K2/8/8/8/R2k4 b - - 0 1,24128,38264,-22
8/8/8/5K2/8/8/8/R3k3 b - - 0 1,24128,38904,-22
8/8/8/5K2/8/8/8/R4k2 b - - 0 1,24128,39544,-20
8/8/8/5K2/8/8/8/R5k1 b - - 0 1,24128,40184,-18
8/8/8/5K2/8/8/8/R6k b - - 0 1,24128,40824,-16
8/8/8/5K2/8/8/k7/R7 b - - 0 1,24128,31224,0
8/8/8/5K2/8/8/1k6/R7 w - - 0 1,24128,31864,21
8/8/8/5K2/8/8/1k6/R7 b - - 0 1,24128,31864,0
8/8/8/5K2/8/8/2k5/R7 w - - 0 1,24128,32504,19
8/8/8/5K2/8/8/2k5/R7 b - - 0 1,24128,32504,-24
8/8/8/5K2/8/8/3k4/R7 w - - 0 1,24128,33144,21
8/8/8/5K2/8/8/3k4/R7 b - - 0 1,24128,33144,-24
8/8/8/5K2/8/8/4k3/R7 w - - 0 1,24128,33784,19
8/8/8/5K2/8/8/4k3/R7 b - - 0 1,24128,33784,-24
8/8/8/5K2/8/8/5k2/R7 w - - 0 1,24128,34424,17
8/8/8/5K2/8/8/5k2/R7 b - - 0 1,24128,34424,-22
8/8/8/5K2/8/8/6k1/R7 w - - 0 1,24128,35064,15
8/8/8/5K2/8/8/6k1/R7 b - - 0 1,24128,35064,-18
8/8/8/5K2/8/8/7k/R7 w - - 0 1,24128,35704,11
8/8/8/5K2/8/8/7k/R7 b - - 0 1,24128,35704,-16
8/8/8/5K2/8/k7/8/R7 b - - 0 1,24128,26104,-22
8/8/8/5K2/8/1k6/8/R7 w - - 0 1,24128,26744,21
8/8/8/5K2/8/1k6/8/R7 b - - 0 1,24128,26744,-24
8/8/8/5K2/8/2k5/8/R7 w - - 0 1,24128,27384,21
8/8/8/5K2/8/2k5/8/R7 b - - 0 1,24128,27384,-24
8/8/8/5K2/8/3k4/8/R7 w - - 0 1,24128,28024,23
8/8/8/5K2/8/3k4/8/R7 b - - 0 1,24128,28024,-24
8/8/8/5K2/8/4k3/8/R7 w - - 0 1,24128,28664,21
8/8/8/5K2/8/4k3/8/R7 b - - 0 1,24128,28664,-24
8/8/8/5K2/8/5k2/8/R7 w - - 0 1,24128,29304,17
8/8/8/5K2/8/5k2/8/R7 b - - 0 1,24128,29304,-22
8/8/8/5K2/8/6k1/8/R7 w - - 0 1,24128,29944,15
8/8/8/5K2/8/6k1/8/R7 b - - 0 1,24128,29944,-18
8/8/8/5K2/8/7k/8/R7 w - - 0 1,24128,30584,11
8/8/8/5K2/8/7k/8/R7 b - - 0 1,24128,30584,-16
8/8/8/5K2/k7/8/8/R7 b - - 0 1,24128,20984,-22
8/8/8/5K2/1k6/8/8/R7 w - - 0 1,24128,21624,21
8/8/8/5K2/1k6/8/8/R7 b - - 0 1,24128,21624,-24
8/8/8/5K2/2k5/8/8/R7 w - - 0 1,24128,22264,23
8/8/8/5K2/2k5/8/8/R7 b - - 0 1,24128,22264,-24
8/8/8/5K2/3k4/8/8/R7 w - - 0 1,24128,22904,23
8/8/8/5K2/3k4/8/8/R7 b - - 0 1,24128,22904,-24
8/8/8/5K2/7k/8/8/R7 w - - 0 1,24128,25464,3
8/8/8/5K2/7k/8/8/R7 b - - 0 1,24128,25464,-16
8/8/8/k4K2/8/8/8/R7 b - - 0 1,24128,15864,-22
8/8/8/1k3K2/8/8/8/R7 w - - 0 1,24128,16504,21
8/8/8/1k3K2/8/8/8/R7 b - - 0 1,24128,16504,-24
8/8/8/2k2K2/8/8/8/R7 w - - 0 1,24128,17144,23
8/8/8/2k2K2/8/8/8/R7 b - - 0 1,24128,17144,-24
8/8/8/3k1K2/8/8/8/R7 w - - 0 1,24128,17784,23
8/8/8/3k1K2/8/8/8/R7 b - - 0 1,24128,17784,-24
8/8/8/5K1k/8/8/8/R7 w - - 0 1,24128,20344,1
8/8/8/5K1k/8/8/8/R7 b - - 0 1,24128,20344,-4
8/8/k7/5K2/8/8/8/R7 b - - 0 1,24128,10744,-22
8/8/1k6/5K2/8/8/8/R7 w - - 0 1,24128,11384,21
8/8/1k6/5K2/8/8/8/R7 b - - 0 1,24128,11384,-24
8/8/2k5/5K2/8/8/8/R7 w - - 0 1,24128,12024,21
8/8/2k5/5K2/8/8/8/R7 b - - 0 1,24128,12024,-24
8/8/3k4/5K2/8/8/8/R7 w - - 0 1,24128,12664,21
8/8/3k4/5K2/8/8/8/R7 b - - 0 1,24128,12664,-24
8/8/7k/5K2/8/8/8/R7 w - - 0 1,24128,15224,3
8/8/7k/5K2/8/8/8/R7 b - - 0 1,24128,15224,-10
8/k7/8/5K2/8/8/8/R7 b - - 0 1,24128,5624,-22
8/1k6/8/5K2/8/8/8/R7 w - - 0 1,24128,6264,19
8/1k6/8/5K2/8/8/8/R7 b - - 0 1,24128,6264,-22
8/2k5/8/5K2/8/8/8/R7 w - - 0 1,24128,6904,19
8/2k5/8/5K2/8/8/8/R7 b - - 0 1,24128,6904,-22
8/3k4/8/5K2/8/8/8/R7 w - - 0 1,24128,7544,19
8/3k4/8/5K2/8/8/8/R7 b - - 0 1,24128,7544,-22
