8/8/2K5/8/8/8/8/Rk6 b - - 0 1,27328,36984,0
8/8/2K5/8/8/8/8/R1k5 b - - 0 1,27328,37624,-22
8/8/2K5/8/8/8/8/R2k4 b - - 0 1,27328,38264,-22
8/8/2K5/8/8/8/8/R3k3 b - - 0 1,27328,38904,-22
8/8/2K5/8/8/8/8/R4k2 b - - 0 1,27328,39544,-22
8/8/2K5/8/8/8/8/R5k1 b - - 0 1,27328,40184,-22
8/8/2K5/8/8/8/8/R6k b - - 0 1,27328,40824,-22
8/8/2K5/8/8/8/k7/R7 b - - 0 1,27328,31224,0
8/8/2K5/8/8/8/1k6/R7 w - - 0 1,27328,31864,19
8/8/2K5/8/8/8/1k6/R7 b - - 0 1,27328,31864,0
8/8/2K5/8/8/8/2k5/R7 w - - 0 1,27328,32504,21
8/8/2K5/8/8/8/2k5/R7 b - - 0 1,27328,32504,-24
8/8/2K5/8/8/8/3k4/R7 w - - 0 1,27328,33144,21
8/8/2K5/8/8/8/3k4/R7 b - - 0 1,27328,33144,-24
8/8/2K5/8/8/8/4k3/R7 w - - 0 1,27328,33784,21
8/8/2K5/8/8/8/4k3/R7 b - - 0 1,27328,33784,-24
8/8/2K5/8/8/8/5k2/R7 w - - 0 1,27328,34424,21
8/8/2K5/8/8/8/5k2/R7 b - - 0 1,27328,34424,-24
8/8/2K5/8/8/8/6k1/R7 w - - 0 1,27328,35064,21
8/8/2K5/8/8/8/6k1/R7 b - - 0 1,27328,35064,-24
8/8/2K5/8/8/8/7k/R7 w - - 0 1,27328,35704,19
8/8/2K5/8/8/8/7k/R7 b - - 0 1,27328,35704,-24
8/8/2K5/8/8/k7/8/R7 b - - 0 1,27328,26104,-20
8/8/2K5/8/8/1k6/8/R7 w - - 0 1,27328,26744,17
8/8/2K5/8/8/1k6/8/R7 b - - 0 1,27328,26744,-22
8/8/2K5/8/8/2k5/8/R7 w - - 0 1,27328,27384,19
8/8/2K5/8/8/2k5/8/R7 b - - 0 1,27328,27384,-24
8/8/2K5/8/8/3k4/8/R7 w - - 0 1,27328,28024,23
8/8/2K5/8/8/3k4/8/R7 b - - 0 1,27328,28024,-26
8/8/2K5/8/8/4k3/8/R7 w - - 0 1,27328,28664,23
8/8/2K5/8/8/4k3/8/R7 b - - 0 1,27328,28664,-26
8/8/2K5/8/8/5k2/8/R7 w - - 0 1,27328,29304,23
8/8/2K5/8/8/5k2/8/R7 b - - 0 1,27328,29304,-26
8/8/2K5/8/8/6k1/8/R7 w - - 0 1,27328,29944,23
8/8/2K5/8/8/6k1/8/R7 b - - 0 1,27328,29944,-24
8/8/2K5/8/8/7k/8/R7 w - - 0 1,27328,30584,19
8/8/2K5/8/8/7k/8/R7 b - - 0 1,27328,30584,-24
8/8/2K5/8/k7/8/8/R7 b - - 0 1,27328,20984,-18
8/8/2K5/8/1k6/8/8/R7 w - - 0 1,27328,21624,17
8/8/2K5/8/1k6/8/8/R7 b - - 0 1,27328,21624,-20
8/8/2K5/8/2k5/8/8/R7 w - - 0 1,27328,22264,19
8/8/2K5/8/2k5/8/8/R7 b - - 0 1,27328,22264,-24
8/8/2K5/8/3k4/8/8/R7 w - - 0 1,27328,22904,23
8/8/2K5/8/3k4/8/8/R7 b - - 0 1,27328,22904,-26
8/8/2K5/8/4k3/8/8/R7 w - - 0 1,27328,23544,25
8/8/2K5/8/4k3/8/8/R7 b - - 0 1,27328,23544,-24
8/8/2K5/8/5k2/8/8/R7 w - - 0 1,27328,24184,23
8/8/2K5/8/5k2/8/8/R7 b - - 0 1,27328,24184,-26
8/8/2K5/8/6k1/8/8/R7 w - - 0 1,27328,24824,21
8/8/2K5/8/6k1/8/8/R7 b - - 0 1,27328,24824,-24
8/8/2K5/8/7k/8/8/R7 w - - 0 1,27328,25464,17
8/8/2K5/8/7k/8/8/R7 b - - 0 1,27328,25464,-24
8/8/2K5/k7/8/8/8/R7 b - - 0 1,27328,15864,-18
