8/8/8/8/8/8/8/Rk5K b - - 0 1,4928,36984,0
8/8/8/8/8/8/8/R1k4K b - - 0 1,4928,37624,-26
8/8/8/8/8/8/8/R2k3K b - - 0 1,4928,38264,-22
8/8/8/8/8/8/8/R3k2K b - - 0 1,4928,38904,-22
8/8/8/8/8/8/8/R4k1K b - - 0 1,4928,39544,-22
8/8/8/8/8/8/k7/R6K b - - 0 1,4928,31224,0
8/8/8/8/8/8/1k6/R6K w - - 0 1,4928,31864,25
8/8/8/8/8/8/1k6/R6K b - - 0 1,4928,31864,0
8/8/8/8/8/8/2k5/R6K w - - 0 1,4928,32504,21
8/8/8/8/8/8/2k5/R6K b - - 0 1,4928,32504,-28
8/8/8/8/8/8/3k4/R6K w - - 0 1,4928,33144,21
8/8/8/8/8/8/3k4/R6K b - - 0 1,4928,33144,-26
8/8/8/8/8/8/4k3/R6K w - - 0 1,4928,33784,21
8/8/8/8/8/8/4k3/R6K b - - 0 1,4928,33784,-28
8/8/8/8/8/8/5k2/R6K w - - 0 1,4928,34424,21
8/8/8/8/8/8/5k2/R6K b - - 0 1,4928,34424,-28
8/8/8/8/8/k7/8/R6K b - - 0 1,4928,26104,-28
8/8/8/8/8/1k6/8/R6K w - - 0 1,4928,26744,27
8/8/8/8/8/1k6/8/R6K b - - 0 1,4928,26744,-30
8/8/8/8/8/2k5/8/R6K w - - 0 1,4928,27384,25
8/8/8/8/8/2k5/8/R6K b - - 0 1,4928,27384,-30
8/8/8/8/8/3k4/8/R6K w - - 0 1,4928,28024,25
8/8/8/8/8/3k4/8/R6K b - - 0 1,4928,28024,-30
8/8/8/8/8/4k3/8/R6K w - - 0 1,4928,28664,25
8/8/8/8/8/4k3/8/R6K b - - 0 1,4928,28664,-30
8/8/8/8/8/5k2/8/R6K w - - 0 1,4928,29304,27
8/8/8/8/8/5k2/8/R6K b - - 0 1,4928,29304,-30
8/8/8/8/8/6k1/8/R6K w - - 0 1,4928,29944,19
8/8/8/8/8/6k1/8/R6K b - - 0 1,4928,29944,-28
8/8/8/8/8/7k/8/R6K w - - 0 1,4928,30584,15
8/8/8/8/8/7k/8/R6K b - - 0 1,4928,30584,-24
8/8/8/8/k7/8/8/R6K b - - 0 1,4928,20984,-28
8/8/8/8/1k6/8/8/R6K w - - 0 1,4928,21624,27
8/8/8/8/1k6/8/8/R6K b - - 0 1,4928,21624,-30
8/8/8/8/2k5/8/8/R6K w - - 0 1,4928,22264,29
8/8/8/8/2k5/8/8/R6K b - - 0 1,4928,22264,-30
8/8/8/8/3k4/8/8/R6K w - - 0 1,4928,22904,29
8/8/8/8/3k4/8/8/R6K b - - 0 1,4928,22904,-30
8/8/8/8/4k3/8/8/R6K w - - 0 1,4928,23544,29
8/8/8/8/4k3/8/8/R6K b - - 0 1,4928,23544,-30
8/8/8/8/5k2/8/8/R6K w - - 0 1,4928,24184,27
8/8/8/8/5k2/8/8/R6K b - - 0 1,4928,24184,-30
8/8/8/8/6k1/8/8/R6K w - - 0 1,4928,24824,23
8/8/8/8/6k1/8/8/R6K b - - 0 1,4928,24824,-28
8/8/8/8/7k/8/8/R6K w - - 0 1,4928,25464,17
8/8/8/8/7k/8/8/R6K b - - 0 1,4928,25464,-24
8/8/8/k7/8/8/8/R6K b - - 0 1,4928,15864,-28
8/8/8/1k6/8/8/8/R6K w - - 0 1,4928,16504,25
8/8/8/1k6/8/8/8/R6K b - - 0 1,4928,16504,-30
8/8/8/2k5/8/8/8/R6K w - - 0 1,4928,17144,29
8/8/8/2k5/8/8/8/R6K b - - 0 1,4928,17144,-30
8/8/8/3k4/8/8/8/R6K w - - 0 1,4928,17784,29
8/8/8/3k4/8/8/8/R6K b - - 0 1,4928,17784,-30
8/8/8/4k3/8/8/8/R6K w - - 0 1,4928,18424,29
8/8/8/4k3/8/8/8/R6K b - - 0 1,4928,18424,-30
8/8/8/5k2/8/8/8/R6K w - - 0 1,4928,19064,25
8/8/8/5k2/8/8/8/R6K b - - 0 1,4928,19064,-30
8/8/8/6k1/8/8/8/R6K w - - 0 1,4928,19704,19
8/8/8/6k1/8/8/8/R6K b - - 0 1,4928,19704,-28
8/8/8/7k/8/8/8/R6K w - - 0 1,4928,20344,15
8/8/8/7k/8/8/8/R6K b - - 0 1,4928,20344,-24
8/8/k7/8/8/8/8/R6K b - - 0 1,4928,10744,-26
8/8/1k6/8/8/8/8/R6K w - - 0 1,4928,11384,25
8/8/1k6/8/8/8/8/R6K b - - 0 1,4928,11384,-30
8/8/2k5/8/8/8/8/R6K w - - 0 1,4928,12024,27
8/8/2k5/8/8/8/8/R6K b - - 0 1,4928,12024,-30
8/8/3k4/8/8/8/8/R6K w - - 0 1,4928,12664,29
8/8/3k4/8/8/8/8/R6K b - - 0 1,4928,12664,-30
8/8/4k3/8/8/8/8/R6K w - - 0 1,4928,13304,29
8/8/4k3/8/8/8/8/R6K b - - 0 1,4928,13304,-30
8/8/5k2/8/8/8/8/R6K w - - 0 1,4928,13944,25
8/8/5k2/8/8/8/8/R6K b - - 0 1,4928,13944,-30
8/8/6k1/8/8/8/8/R6K w - - 0 1,4928,14584,21
8/8/6k1/8/8/8/8/R6K b - - 0 1,4928,14584,-26
8/8/7k/8/8/8/8/R6K w - - 0 1,4928,15224,17
8/8/7k/8/8/8/8/R6K b - - 0 1,4928,15224,-22
8/k7/8/8/8/8/8/R6K b - - 0 1,4928,5624,-26
8/1k6/8/8/8/8/8/R6K w - - 0 1,4928,6264,25
8/1k6/8/8/8/8/8/R6K b - - 0 1,4928,6264,-28
8/2k5/8/8/8/8/8/R6K w - - 0 1,4928,6904,27
8/2k5/8/8/8/8/8/R6K b - - 0 1,4928,6904,-30
8/3k4/8/8/8/8/8/R6K w - - 0 1,4928,7544,27
8/3k4/8/8/8/8/8/R6K b - - 0 1,4928,7544,-30
8/4k3/8/8/8/8/8/R6K w - - 0 1,4928,8184,27
8/4k3/8/8/8/8/8/R6K b - - 0 1,4928,8184,-30
8/5k2/8/8/8/8/8/R6K w - - 0 1,4928,8824,23
8/5k2/8/8/8/8/8/R6K b - - 0 1,4928,8824,-30
8/6k1/8/8/8/8/8/R6K w - - 0 1,4928,9464,19
8/6k1/8/8/8/8/8/R6K b - - 0 1,4928,9464,-26
8/7k/8/8/8/8/8/R6K w - - 0 1,4928,10104,15
8/7k/8/8/8/8/8/R6K b - - 0 1,4928,10104,-22
k7/8/8/8/8/8/8/R6K b - - 0 1,4928,504,-26
1k6/8/8/8/8/8/8/R6K w - - 0 1,4928,1144,25
1k6/8/8/8/8/8/8/R6K b - - 0 1,4928,1144,-28
2k5/8/8/8/8/8/8/R6K w - - 0 1,4928,1784,23
2k5/8/8/8/8/8/8/R6K b - - 0 1,4928,1784,-28
3k4/8/8/8/8/8/8/R6K w - - 0 1,4928,2424,21
3k4/8/8/8/8/8/8/R6K b - - 0 1,4928,2424,-28
4k3/8/8/8/8/8/8/R6K w - - 0 1,4928,3064,23
4k3/8/8/8/8/8/8/R6K b - - 0 1,4928,3064,-28
5k2/8/8/8/8/8/8/R6K w - - 0 1,4928,3704,21
5k2/8/8/8/8/8/8/R6K b - - 0 1,4928,3704,-28
6k1/8/8/8/8/8/8/R6K w - - 0 1,4928,4344,19
6k1/8/8/8/8/8/8/R6K b - - 0 1,4928,4344,-24
7k/8/8/8/8/8/8/R6K w - - 0 1,4928,4984,17
7k/8/8/8/8/8/8/R6K b - - 0 1,4928,4984,-20
8/8/8/8/8/8/8/kR5K b - - 0 1,4929,36345,0
8/8/8/8/8/8/8/1Rk4K b - - 0 1,4929,37625,0
8/8/8/8/8/8/8/1R1k3K b - - 0 1,4929,38265,-28
8/8/8/8/8/8/8/1R2k2K b - - 0 1,4929,38905,-24
8/8/8/8/8/8/8/1R3k1K b - - 0 1,4929,39545,-22
8/8/8/8/8/8/k7/1R5K w - - 0 1,4929,31225,21
8/8/8/8/8/8/k7/1R5K b - - 0 1,4929,31225,0
8/8/8/8/8/8/1k6/1R5K b - - 0 1,4929,31865,0
8/8/8/8/8/8/2k5/1R5K w - - 0 1,4929,32505,27
8/8/8/8/8/8/2k5/1R5K b - - 0 1,4929,32505,0
8/8/8/8/8/8/3k4/1R5K w - - 0 1,4929,33145,23
8/8/8/8/8/8/3k4/1R5K b - - 0 1,4929,33145,-30
8/8/8/8/8/8/4k3/1R5K w - - 0 1,4929,33785,21
