8/6K1/8/8/8/8/8/Rk6 b - - 0 1,35008,36984,0
8/6K1/8/8/8/8/8/R1k5 b - - 0 1,35008,37624,-28
8/6K1/8/8/8/8/8/R2k4 b - - 0 1,35008,38264,-26
8/6K1/8/8/8/8/8/R3k3 b - - 0 1,35008,38904,-26
8/6K1/8/8/8/8/8/R4k2 b - - 0 1,35008,39544,-24
8/6K1/8/8/8/8/8/R5k1 b - - 0 1,35008,40184,-24
8/6K1/8/8/8/8/8/R6k b - - 0 1,35008,40824,-24
8/6K1/8/8/8/8/k7/R7 b - - 0 1,35008,31224,0
8/6K1/8/8/8/8/1k6/R7 w - - 0 1,35008,31864,27
8/6K1/8/8/8/8/1k6/R7 b - - 0 1,35008,31864,0
8/6K1/8/8/8/8/2k5/R7 w - - 0 1,35008,32504,25
8/6K1/8/8/8/8/2k5/R7 b - - 0 1,35008,32504,-28
8/6K1/8/8/8/8/3k4/R7 w - - 0 1,35008,33144,25
8/6K1/8/8/8/8/3k4/R7 b - - 0 1,35008,33144,-28
8/6K1/8/8/8/8/4k3/R7 w - - 0 1,35008,33784,23
8/6K1/8/8/8/8/4k3/R7 b - - 0 1,35008,33784,-28
8/6K1/8/8/8/8/5k2/R7 w - - 0 1,35008,34424,23
8/6K1/8/8/8/8/5k2/R7 b - - 0 1,35008,34424,-28
8/6K1/8/8/8/8/6k1/R7 w - - 0 1,35008,35064,23
8/6K1/8/8/8/8/6k1/R7 b - - 0 1,35008,35064,-24
8/6K1/8/8/8/8/7k/R7 w - - 0 1,35008,35704,19
8/6K1/8/8/8/8/7k/R7 b - - 0 1,35008,35704,-24
8/6K1/8/8/8/k7/8/R7 b - - 0 1,35008,26104,-28
8/6K1/8/8/8/1k6/8/R7 w - - 0 1,35008,26744,25
8/6K1/8/8/8/1k6/8/R7 b - - 0 1,35008,26744,-28
8/6K1/8/8/8/2k5/8/R7 w - - 0 1,35008,27384,27
8/6K1/8/8/8/2k5/8/R7 b - - 0 1,35008,27384,-28
8/6K1/8/8/8/3k4/8/R7 w - - 0 1,35008,28024,27
8/6K1/8/8/8/3k4/8/R7 b - - 0 1,35008,28024,-28
8/6K1/8/8/8/4k3/8/R7 w - - 0 1,35008,28664,27
8/6K1/8/8/8/4k3/8/R7 b - - 0 1,35008,28664,-28
8/6K1/8/8/8/5k2/8/R7 w - - 0 1,35008,29304,23
8/6K1/8/8/8/5k2/8/R7 b - - 0 1,35008,29304,-28
8/6K1/8/8/8/6k1/8/R7 w - - 0 1,35008,29944,19
8/6K1/8/8/8/6k1/8/R7 b - - 0 1,35008,29944,-24
8/6K1/8/8/8/7k/8/R7 w - - 0 1,35008,30584,15
8/6K1/8/8/8/7k/8/R7 b - - 0 1,35008,30584,-24
8/6K1/8/8/k7/8/8/R7 b - - 0 1,35008,20984,-26
8/6K1/8/8/1k6/8/8/R7 w - - 0 1,35008,21624,25
8/6K1/8/8/1k6/8/8/R7 b - - 0 1,35008,21624,-28
8/6K1/8/8/2k5/8/8/R7 w - - 0 1,35008,22264,27
8/6K1/8/8/2k5/8/8/R7 b - - 0 1,35008,22264,-28
8/6K1/8/8/3k4/8/8/R7 w - - 0 1,35008,22904,25
8/6K1/8/8/3k4/8/8/R7 b - - 0 1,35008,22904,-30
