8/8/8/8/8/8/K7/R1k5 b - - 0 1,5568,37624,-28
8/8/8/8/8/8/K7/R2k4 b - - 0 1,5568,38264,-28
8/8/8/8/8/8/K7/R3k3 b - - 0 1,5568,38904,-26
8/8/8/8/8/8/K7/R4k2 b - - 0 1,5568,39544,-26
8/8/8/8/8/8/K7/R5k1 b - - 0 1,5568,40184,-26
8/8/8/8/8/8/K7/R6k b - - 0 1,5568,40824,-24
8/8/8/8/8/8/K1k5/R7 w - - 0 1,5568,32504,27
8/8/8/8/8/8/K1k5/R7 b - - 0 1,5568,32504,-28
8/8/8/8/8/8/K2k4/R7 w - - 0 1,5568,33144,25
8/8/8/8/8/8/K2k4/R7 b - - 0 1,5568,33144,-28
8/8/8/8/8/8/K3k3/R7 w - - 0 1,5568,33784,25
8/8/8/8/8/8/K3k3/R7 b - - 0 1,5568,33784,-28
8/8/8/8/8/8/K4k2/R7 w - - 0 1,5568,34424,25
8/8/8/8/8/8/K4k2/R7 b - - 0 1,5568,34424,-28
8/8/8/8/8/8/K5k1/R7 w - - 0 1,5568,35064,23
8/8/8/8/8/8/K5k1/R7 b - - 0 1,5568,35064,-28
8/8/8/8/8/8/K6k/R7 w - - 0 1,5568,35704,23
8/8/8/8/8/8/K6k/R7 b - - 0 1,5568,35704,-28
8/8/8/8/8/2k5/K7/R7 w - - 0 1,5568,27384,27
8/8/8/8/8/2k5/K7/R7 b - - 0 1,5568,27384,-28
8/8/8/8/8/3k4/K7/R7 w - - 0 1,5568,28024,27
8/8/8/8/8/3k4/K7/R7 b - - 0 1,5568,28024,-28
8/8/8/8/8/4k3/K7/R7 w - - 0 1,5568,28664,27
8/8/8/8/8/4k3/K7/R7 b - - 0 1,5568,28664,-28
8/8/8/8/8/5k2/K7/R7 w - - 0 1,5568,29304,27
8/8/8/8/8/5k2/K7/R7 b - - 0 1,5568,29304,-28
8/8/8/8/8/6k1/K7/R7 w - - 0 1,5568,29944,27
8/8/8/8/8/6k1/K7/R7 b - - 0 1,5568,29944,-28
8/8/8/8/8/7k/K7/R7 w - - 0 1,5568,30584,23
8/8/8/8/8/7k/K7/R7 b - - 0 1,5568,30584,-28
8/8/8/8/k7/8/K7/R7 w - - 0 1,5568,20984,13
8/8/8/8/k7/8/K7/R7 b - - 0 1,5568,20984,-20
8/8/8/8/1k6/8/K7/R7 w - - 0 1,5568,21624,17
8/8/8/8/1k6/8/K7/R7 b - - 0 1,5568,21624,-28
8/8/8/8/2k5/8/K7/R7 w - - 0 1,5568,22264,27
8/8/8/8/2k5/8/K7/R7 b - - 0 1,5568,22264,-28
8/8/8/8/3k4/8/K7/R7 w - - 0 1,5568,22904,27
8/8/8/8/3k4/8/K7/R7 b - - 0 1,5568,22904,-28
8/8/8/8/4k3/8/K7/R7 w - - 0 1,5568,23544,27
