8/8/8/8/1K6/8/8/Rk6 b - - 0 1,16448,36984,0
8/8/8/8/1K6/8/8/R1k5 b - - 0 1,16448,37624,-22
8/8/8/8/1K6/8/8/R2k4 b - - 0 1,16448,38264,-22
8/8/8/8/1K6/8/8/R3k3 b - - 0 1,16448,38904,-22
8/8/8/8/1K6/8/8/R4k2 b - - 0 1,16448,39544,-22
8/8/8/8/1K6/8/8/R5k1 b - - 0 1,16448,40184,-22
8/8/8/8/1K6/8/8/R6k b - - 0 1,16448,40824,-20
8/8/8/8/1K6/8/k7/R7 b - - 0 1,16448,31224,0
8/8/8/8/1K6/8/1k6/R7 w - - 0 1,16448,31864,11
8/8/8/8/1K6/8/1k6/R7 b - - 0 1,16448,31864,0
8/8/8/8/1K6/8/2k5/R7 w - - 0 1,16448,32504,21
8/8/8/8/1K6/8/2k5/R7 b - - 0 1,16448,32504,-26
8/8/8/8/1K6/8/3k4/R7 w - - 0 1,16448,33144,21
8/8/8/8/1K6/8/3k4/R7 b - - 0 1,16448,33144,-26
8/8/8/8/1K6/8/4k3/R7 w - - 0 1,16448,33784,21
8/8/8/8/1K6/8/4k3/R7 b - - 0 1,16448,33784,-26
8/8/8/8/1K6/8/5k2/R7 w - - 0 1,16448,34424,21
8/8/8/8/1K6/8/5k2/R7 b - - 0 1,16448,34424,-26
8/8/8/8/1K6/8/6k1/R7 w - - 0 1,16448,35064,19
8/8/8/8/1K6/8/6k1/R7 b - - 0 1,16448,35064,-26
8/8/8/8/1K6/8/7k/R7 w - - 0 1,16448,35704,19
8/8/8/8/1K6/8/7k/R7 b - - 0 1,16448,35704,-26
8/8/8/8/1K6/3k4/8/R7 w - - 0 1,16448,28024,25
8/8/8/8/1K6/3k4/8/R7 b - - 0 1,16448,28024,-26
8/8/8/8/1K6/4k3/8/R7 w - - 0 1,16448,28664,25
8/8/8/8/1K6/4k3/8/R7 b - - 0 1,16448,28664,-26
8/8/8/8/1K6/5k2/8/R7 w - - 0 1,16448,29304,25
8/8/8/8/1K6/5k2/8/R7 b - - 0 1,16448,29304,-26
8/8/8/8/1K6/6k1/8/R7 w - - 0 1,16448,29944,25
8/8/8/8/1K6/6k1/8/R7 b - - 0 1,16448,29944,-26
8/8/8/8/1K6/7k/8/R7 w - - 0 1,16448,30584,19
8/8/8/8/1K6/7k/8/R7 b - - 0 1,16448,30584,-26
8/8/8/8/1K1k4/8/8/R7 w - - 0 1,16448,22904,23
8/8/8/8/1K1k4/8/8/R7 b - - 0 1,16448,22904,-28
8/8/8/8/1K2k3/8/8/R7 w - - 0 1,16448,23544,25
8/8/8/8/1K2k3/8/8/R7 b - - 0 1,16448,23544,-28
8/8/8/8/1K3k2/8/8/R7 w - - 0 1,16448,24184,25
8/8/8/8/1K3k2/8/8/R7 b - - 0 1,16448,24184,-26
8/8/8/8/1K4k1/8/8/R7 w - - 0 1,16448,24824,23
8/8/8/8/1K4k1/8/8/R7 b - - 0 1,16448,24824,-26
8/8/8/8/1K5k/8/8/R7 w - - 0 1,16448,25464,21
8/8/8/8/1K5k/8/8/R7 b - - 0 1,16448,25464,-26
8/8/8/3k4/1K6/8/8/R7 w - - 0 1,16448,17784,27
8/8/8/3k4/1K6/8/8/R7 b - - 0 1,16448,17784,-26
8/8/8/4k3/1K6/8/8/R7 w - - 0 1,16448,18424,25
8/8/8/4k3/1K6/8/8/R7 b - - 0 1,16448,18424,-28
8/8/8/5k2/1K6/8/8/R7 w - - 0 1,16448,19064,25
8/8/8/5k2/1K6/8/8/R7 b - - 0 1,16448,19064,-26
8/8/8/6k1/1K6/8/8/R7 w - - 0 1,16448,19704,23
8/8/8/6k1/1K6/8/8/R7 b - - 0 1,16448,19704,-26
8/8/8/7k/1K6/8/8/R7 w - - 0 1,16448,20344,19
8/8/8/7k/1K6/8/8/R7 b - - 0 1,16448,20344,-24
8/8/k7/8/1K6/8/8/R7 b - - 0 1,16448,10744,-12
8/8/1k6/8/1K6/8/8/R7 w - - 0 1,16448,11384,11
8/8/1k6/8/1K6/8/8/R7 b - - 0 1,16448,11384,-16
8/8/2k5/8/1K6/8/8/R7 w - - 0 1,16448,12024,13
8/8/2k5/8/1K6/8/8/R7 b - - 0 1,16448,12024,-28
8/8/3k4/8/1K6/8/8/R7 w - - 0 1,16448,12664,23
8/8/3k4/8/1K6/8/8/R7 b - - 0 1,16448,12664,-28
8/8/4k3/8/1K6/8/8/R7 w - - 0 1,16448,13304,25
8/8/4k3/8/1K6/8/8/R7 b - - 0 1,16448,13304,-28
8/8/5k2/8/1K6/8/8/R7 w - - 0 1,16448,13944,25
8/8/5k2/8/1K6/8/8/R7 b - - 0 1,16448,13944,-26
8/8/6k1/8/1K6/8/8/R7 w - - 0 1,16448,14584,23
8/8/6k1/8/1K6/8/8/R7 b - - 0 1,16448,14584,-26
8/8/7k/8/1K6/8/8/R7 w - - 0 1,16448,15224,19
8/8/7k/8/1K6/8/8/R7 b - - 0 1,16448,15224,-24
8/k7/8/8/1K6/8/8/R7 b - - 0 1,16448,5624,-12
8/1k6/8/8/1K6/8/8/R7 w - - 0 1,16448,6264,11
8/1k6/8/8/1K6/8/8/R7 b - - 0 1,16448,6264,-16
