8/5K2/8/8/8/8/8/Rk6 b - - 0 1,34368,36984,0
8/5K2/8/8/8/8/8/R1k5 b - - 0 1,34368,37624,-26
8/5K2/8/8/8/8/8/R2k4 b - - 0 1,34368,38264,-26
8/5K2/8/8/8/8/8/R3k3 b - - 0 1,34368,38904,-26
8/5K2/8/8/8/8/8/R4k2 b - - 0 1,34368,39544,-24
8/5K2/8/8/8/8/8/R5k1 b - - 0 1,34368,40184,-24
8/5K2/8/8/8/8/8/R6k b - - 0 1,34368,40824,-24
8/5K2/8/8/8/8/k7/R7 b - - 0 1,34368,31224,0
8/5K2/8/8/8/8/1k6/R7 w - - 0 1,34368,31864,25
8/5K2/8/8/8/8/1k6/R7 b - - 0 1,34368,31864,0
8/5K2/8/8/8/8/2k5/R7 w - - 0 1,34368,32504,25
8/5K2/8/8/8/8/2k5/R7 b - - 0 1,34368,32504,-26
8/5K2/8/8/8/8/3k4/R7 w - - 0 1,34368,33144,25
8/5K2/8/8/8/8/3k4/R7 b - - 0 1,34368,33144,-26
8/5K2/8/8/8/8/4k3/R7 w - - 0 1,34368,33784,23
8/5K2/8/8/8/8/4k3/R7 b - - 0 1,34368,33784,-26
8/5K2/8/8/8/8/5k2/R7 w - - 0 1,34368,34424,23
8/5K2/8/8/8/8/5k2/R7 b - - 0 1,34368,34424,-26
8/5K2/8/8/8/8/6k1/R7 w - - 0 1,34368,35064,23
8/5K2/8/8/8/8/6k1/R7 b - - 0 1,34368,35064,-24
8/5K2/8/8/8/8/7k/R7 w - - 0 1,34368,35704,19
8/5K2/8/8/8/8/7k/R7 b - - 0 1,34368,35704,-24
8/5K2/8/8/8/k7/8/R7 b - - 0 1,34368,26104,-26
8/5K2/8/8/8/1k6/8/R7 w - - 0 1,34368,26744,23
8/5K2/8/8/8/1k6/8/R7 b - - 0 1,34368,26744,-26
8/5K2/8/8/8/2k5/8/R7 w - - 0 1,34368,27384,25
8/5K2/8/8/8/2k5/8/R7 b - - 0 1,34368,27384,-26
