4K3/8/8/8/8/8/8/Rk6 b - - 0 1,38848,36984,0
4K3/8/8/8/8/8/8/R1k5 b - - 0 1,38848,37624,-28
4K3/8/8/8/8/8/8/R2k4 b - - 0 1,38848,38264,-28
4K3/8/8/8/8/8/8/R3k3 b - - 0 1,38848,38904,-28
4K3/8/8/8/8/8/8/R4k2 b - - 0 1,38848,39544,-26
4K3/8/8/8/8/8/8/R5k1 b - - 0 1,38848,40184,-26
4K3/8/8/8/8/8/8/R6k b - - 0 1,38848,40824,-26
4K3/8/8/8/8/8/k7/R7 b - - 0 1,38848,31224,0
4K3/8/8/8/8/8/1k6/R7 w - - 0 1,38848,31864,25
4K3/8/8/8/8/8/1k6/R7 b - - 0 1,38848,31864,0
4K3/8/8/8/8/8/2k5/R7 w - - 0 1,38848,32504,27
4K3/8/8/8/8/8/2k5/R7 b - - 0 1,38848,32504,-28
4K3/8/8/8/8/8/3k4/R7 w - - 0 1,38848,33144,27
4K3/8/8/8/8/8/3k4/R7 b - - 0 1,38848,33144,-28
4K3/8/8/8/8/8/4k3/R7 w - - 0 1,38848,33784,25
4K3/8/8/8/8/8/4k3/R7 b - - 0 1,38848,33784,-28
4K3/8/8/8/8/8/5k2/R7 w - - 0 1,38848,34424,25
4K3/8/8/8/8/8/5k2/R7 b - - 0 1,38848,34424,-28
4K3/8/8/8/8/8/6k1/R7 w - - 0 1,38848,35064,25
4K3/8/8/8/8/8/6k1/R7 b - - 0 1,38848,35064,-26
4K3/8/8/8/8/8/7k/R7 w - - 0 1,38848,35704,21
4K3/8/8/8/8/8/7k/R7 b - - 0 1,38848,35704,-26
4K3/8/8/8/8/k7/8/R7 b - - 0 1,38848,26104,-26
4K3/8/8/8/8/1k6/8/R7 w - - 0 1,38848,26744,23
4K3/8/8/8/8/1k6/8/R7 b - - 0 1,38848,26744,-28
4K3/8/8/8/8/2k5/8/R7 w - - 0 1,38848,27384,25
4K3/8/8/8/8/2k5/8/R7 b - - 0 1,38848,27384,-28
4K3/8/8/8/8/3k4/8/R7 w - - 0 1,38848,28024,27
4K3/8/8/8/8/3k4/8/R7 b - - 0 1,38848,28024,-28
4K3/8/8/8/8/4k3/8/R7 w - - 0 1,38848,28664,27
4K3/8/8/8/8/4k3/8/R7 b - - 0 1,38848,28664,-28
4K3/8/8/8/8/5k2/8/R7 w - - 0 1,38848,29304,25
4K3/8/8/8/8/5k2/8/R7 b - - 0 1,38848,29304,-28
4K3/8/8/8/8/6k1/8/R7 w - - 0 1,38848,29944,21
4K3/8/8/8/8/6k1/8/R7 b - - 0 1,38848,29944,-26
4K3/8/8/8/8/7k/8/R7 w - - 0 1,38848,30584,17
4K3/8/8/8/8/7k/8/R7 b - - 0 1,38848,30584,-26
4K3/8/8/8/k7/8/8/R7 b - - 0 1,38848,20984,-24
4K3/8/8/8/1k6/8/8/R7 w - - 0 1,38848,21624,23
4K3/8/8/8/1k6/8/8/R7 b - - 0 1,38848,21624,-28
4K3/8/8/8/2k5/8/8/R7 w - - 0 1,38848,22264,25
4K3/8/8/8/2k5/8/8/R7 b - - 0 1,38848,22264,-28
4K3/8/8/8/3k4/8/8/R7 w - - 0 1,38848,22904,27
4K3/8/8/8/3k4/8/8/R7 b - - 0 1,38848,22904,-28
4K3/8/8/8/4k3/8/8/R7 w - - 0 1,38848,23544,27
4K3/8/8/8/4k3/8/8/R7 b - - 0 1,38848,23544,-28
4K3/8/8/8/5k2/8/8/R7 w - - 0 1,38848,24184,25
4K3/8/8/8/5k2/8/8/R7 b - - 0 1,38848,24184,-28
4K3/8/8/8/6k1/8/8/R7 w - - 0 1,38848,24824,21
4K3/8/8/8/6k1/8/8/R7 b - - 0 1,38848,24824,-28
4K3/8/8/8/7k/8/8/R7 w - - 0 1,38848,25464,17
4K3/8/8/8/7k/8/8/R7 b - - 0 1,38848,25464,-24
4K3/8/8/k7/8/8/8/R7 b - - 0 1,38848,15864,-24
4K3/8/8/1k6/8/8/8/R7 w - - 0 1,38848,16504,23
4K3/8/8/1k6/8/8/8/R7 b - - 0 1,38848,16504,-28
4K3/8/8/2k5/8/8/8/R7 w - - 0 1,38848,17144,27
4K3/8/8/2k5/8/8/8/R7 b - - 0 1,38848,17144,-28
4K3/8/8/3k4/8/8/8/R7 w - - 0 1,38848,17784,27
4K3/8/8/3k4/8/8/8/R7 b - - 0 1,38848,17784,-28
4K3/8/8/4k3/8/8/8/R7 w - - 0 1,38848,18424,25
4K3/8/8/4k3/8/8/8/R7 b - - 0 1,38848,18424,-28
4K3/8/8/5k2/8/8/8/R7 w - - 0 1,38848,19064,27
4K3/8/8/5k2/8/8/8/R7 b - - 0 1,38848,19064,-28
4K3/8/8/6k1/8/8/8/R7 w - - 0 1,38848,19704,23
4K3/8/8/6k1/8/8/8/R7 b - - 0 1,38848,19704,-28
4K3/8/8/7k/8/8/8/R7 w - - 0 1,38848,20344,17
4K3/8/8/7k/8/8/8/R7 b - - 0 1,38848,20344,-24
4K3/8/k7/8/8/8/8/R7 b - - 0 1,38848,10744,-24
4K3/8/1k6/8/8/8/8/R7 w - - 0 1,38848,11384,23
4K3/8/1k6/8/8/8/8/R7 b - - 0 1,38848,11384,-28
4K3/8/2k5/8/8/8/8/R7 w - - 0 1,38848,12024,21
4K3/8/2k5/8/8/8/8/R7 b - - 0 1,38848,12024,-28
4K3/8/3k4/8/8/8/8/R7 w - - 0 1,38848,12664,21
4K3/8/3k4/8/8/8/8/R7 b - - 0 1,38848,12664,-28
4K3/8/4k3/8/8/8/8/R7 w - - 0 1,38848,13304,21
4K3/8/4k3/8/8/8/8/R7 b - - 0 1,38848,13304,-28
4K3/8/5k2/8/8/8/8/R7 w - - 0 1,38848,13944,21
4K3/8/5k2/8/8/8/8/R7 b - - 0 1,38848,13944,-28
4K3/8/6k1/8/8/8/8/R7 w - - 0 1,38848,14584,15
4K3/8/6k1/8/8/8/8/R7 b - - 0 1,38848,14584,-28
4K3/8/7k/8/8/8/8/R7 w - - 0 1,38848,15224,11
4K3/8/7k/8/8/8/8/R7 b - - 0 1,38848,15224,-24
4K3/k7/8/8/8/8/8/R7 b - - 0 1,38848,5624,-24
4K3/1k6/8/8/8/8/8/R7 w - - 0 1,38848,6264,19
4K3/1k6/8/8/8/8/8/R7 b - - 0 1,38848,6264,-24
4K3/2k5/8/8/8/8/8/R7 w - - 0 1,38848,6904,15
4K3/2k5/8/8/8/8/8/R7 b - - 0 1,38848,6904,-24
4K3/6k1/8/8/8/8/8/R7 w - - 0 1,38848,9464,9
4K3/6k1/8/8/8/8/8/R7 b - - 0 1,38848,9464,-22
4K3/7k/8/8/8/8/8/R7 w - - 0 1,38848,10104,5
4K3/7k/8/8/8/8/8/R7 b - - 0 1,38848,10104,-16
k3K3/8/8/8/8/8/8/R7 b - - 0 1,38848,504,-20
1k2K3/8/8/8/8/8/8/R7 w - - 0 1,38848,1144,13
1k2K3/8/8/8/8/8/8/R7 b - - 0 1,38848,1144,-20
2k1K3/8/8/8/8/8/8/R7 w - - 0 1,38848,1784,13
2k1K3/8/8/8/8/8/8/R7 b - - 0 1,38848,1784,-20
4K1k1/8/8/8/8/8/8/R7 w - - 0 1,38848,4344,7
4K1k1/8/8/8/8/8/8/R7 b - - 0 1,38848,4344,-10
4K2k/8/8/8/8/8/8/R7 w - - 0 1,38848,4984,3
4K2k/8/8/8/8/8/8/R7 b - - 0 1,38848,4984,-10
4K3/8/8/8/8/8/8/kR6 b - - 0 1,38849,36345,0
4K3/8/8/8/8/8/8/1Rk5 b - - 0 1,38849,37625,0
4K3/8/8/8/8/8/8/1R1k4 b - - 0 1,38849,38265,-30
4K3/8/8/8/8/8/8/1R2k3 b - - 0 1,38849,38905,-28
4K3/8/8/8/8/8/8/1R3k2 b - - 0 1,38849,39545,-28
4K3/8/8/8/8/8/8/1R4k1 b - - 0 1,38849,40185,-28
4K3/8/8/8/8/8/8/1R5k b - - 0 1,38849,40825,-26
4K3/8/8/8/8/8/k7/1R6 w - - 0 1,38849,31225,17
4K3/8/8/8/8/8/k7/1R6 b - - 0 1,38849,31225,0
4K3/8/8/8/8/8/1k6/1R6 b - - 0 1,38849,31865,0
4K3/8/8/8/8/8/2k5/1R6 w - - 0 1,38849,32505,29
4K3/8/8/8/8/8/2k5/1R6 b - - 0 1,38849,32505,0
4K3/8/8/8/8/8/3k4/1R6 w - - 0 1,38849,33145,27
4K3/8/8/8/8/8/3k4/1R6 b - - 0 1,38849,33145,-30
4K3/8/8/8/8/8/4k3/1R6 w - - 0 1,38849,33785,27
4K3/8/8/8/8/8/4k3/1R6 b - - 0 1,38849,33785,-30
4K3/8/8/8/8/8/5k2/1R6 w - - 0 1,38849,34425,27
4K3/8/8/8/8/8/5k2/1R6 b - - 0 1,38849,34425,-28
4K3/8/8/8/8/8/6k1/1R6 w - - 0 1,38849,35065,25
4K3/8/8/8/8/8/6k1/1R6 b - - 0 1,38849,35065,-28
4K3/8/8/8/8/8/7k/1R6 w - - 0 1,38849,35705,21
4K3/8/8/8/8/8/7k/1R6 b - - 0 1,38849,35705,-26
4K3/8/8/8/8/k7/8/1R6 w - - 0 1,38849,26105,15
4K3/8/8/8/8/k7/8/1R6 b - - 0 1,38849,26105,-18
4K3/8/8/8/8/1k6/8/1R6 b - - 0 1,38849,26745,-30
4K3/8/8/8/8/2k5/8/1R6 w - - 0 1,38849,27385,25
4K3/8/8/8/8/2k5/8/1R6 b - - 0 1,38849,27385,-30
4K3/8/8/8/8/3k4/8/1R6 w - - 0 1,38849,28025,29
4K3/8/8/8/8/3k4/8/1R6 b - - 0 1,38849,28025,-30
4K3/8/8/8/8/4k3/8/1R6 w - - 0 1,38849,28665,27
4K3/8/8/8/8/4k3/8/1R6 b - - 0 1,38849,28665,-30
4K3/8/8/8/8/5k2/8/1R6 w - - 0 1,38849,29305,25
4K3/8/8/8/8/5k2/8/1R6 b - - 0 1,38849,29305,-28
4K3/8/8/8/8/6k1/8/1R6 w - - 0 1,38849,29945,21
4K3/8/8/8/8/6k1/8/1R6 b - - 0 1,38849,29945,-28
4K3/8/8/8/8/7k/8/1R6 w - - 0 1,38849,30585,17
4K3/8/8/8/8/7k/8/1R6 b - - 0 1,38849,30585,-26
4K3/8/8/8/k7/8/8/1R6 w - - 0 1,38849,20985,15
4K3/8/8/8/k7/8/8/1R6 b - - 0 1,38849,20985,-16
4K3/8/8/8/1k6/8/8/1R6 b - - 0 1,38849,21625,-28
4K3/8/8/8/2k5/8/8/1R6 w - - 0 1,38849,22265,25
4K3/8/8/8/2k5/8/8/1R6 b - - 0 1,38849,22265,-30
4K3/8/8/8/3k4/8/8/1R6 w - - 0 1,38849,22905,27
4K3/8/8/8/3k4/8/8/1R6 b - - 0 1,38849,22905,-30
4K3/8/8/8/4k3/8/8/1R6 w - - 0 1,38849,23545,27
4K3/8/8/8/4k3/8/8/1R6 b - - 0 1,38849,23545,-30
4K3/8/8/8/5k2/8/8/1R6 w - - 0 1,38849,24185,25
4K3/8/8/8/5k2/8/8/1R6 b - - 0 1,38849,24185,-28
4K3/8/8/8/6k1/8/8/1R6 w - - 0 1,38849,24825,21
4K3/8/8/8/6k1/8/8/1R6 b - - 0 1,38849,24825,-28
4K3/8/8/8/7k/8/8/1R6 w - - 0 1,38849,25465,17
4K3/8/8/8/7k/8/8/1R6 b - - 0 1,38849,25465,-24
4K3/8/8/k7/8/8/8/1R6 w - - 0 1,38849,15865,15
4K3/8/8/k7/8/8/8/1R6 b - - 0 1,38849,15865,-16
4K3/8/8/1k6/8/8/8/1R6 b - - 0 1,38849,16505,-28
4K3/8/8/2k5/8/8/8/1R6 w - - 0 1,38849,17145,27
4K3/8/8/2k5/8/8/8/1R6 b - - 0 1,38849,17145,-28
4K3/8/8/3k4/8/8/8/1R6 w - - 0 1,38849,17785,27
4K3/8/8/3k4/8/8/8/1R6 b - - 0 1,38849,17785,-28
4K3/8/8/4k3/8/8/8/1R6 w - - 0 1,38849,18425,27
4K3/8/8/4k3/8/8/8/1R6 b - - 0 1,38849,18425,-28
4K3/8/8/5k2/8/8/8/1R6 w - - 0 1,38849,19065,27
4K3/8/8/5k2/8/8/8/1R6 b - - 0 1,38849,19065,-28
4K3/8/8/6k1/8/8/8/1R6 w - - 0 1,38849,19705,23
4K3/8/8/6k1/8/8/8/1R6 b - - 0 1,38849,19705,-28
4K3/8/8/7k/8/8/8/1R6 w - - 0 1,38849,20345,17
4K3/8/8/7k/8/8/8/1R6 b - - 0 1,38849,20345,-24
4K3/8/k7/8/8/8/8/1R6 w - - 0 1,38849,10745,15
4K3/8/k7/8/8/8/8/1R6 b - - 0 1,38849,10745,-16
4K3/8/1k6/8/8/8/8/1R6 b - - 0 1,38849,11385,-28
4K3/8/2k5/8/8/8/8/1R6 w - - 0 1,38849,12025,25
4K3/8/2k5/8/8/8/8/1R6 b - - 0 1,38849,12025,-28
4K3/8/3k4/8/8/8/8/1R6 w - - 0 1,38849,12665,21
4K3/8/3k4/8/8/8/8/1R6 b - - 0 1,38849,12665,-28
4K3/8/4k3/8/8/8/8/1R6 w - - 0 1,38849,13305,23
4K3/8/4k3/8/8/8/8/1R6 b - - 0 1,38849,13305,-28
4K3/8/5k2/8/8/8/8/1R6 w - - 0 1,38849,13945,21
4K3/8/5k2/8/8/8/8/1R6 b - - 0 1,38849,13945,-28
4K3/8/6k1/8/8/8/8/1R6 w - - 0 1,38849,14585,15
4K3/8/6k1/8/8/8/8/1R6 b - - 0 1,38849,14585,-28
4K3/8/7k/8/8/8/8/1R6 w - - 0 1,38849,15225,11
4K3/8/7k/8/8/8/8/1R6 b - - 0 1,38849,15225,-24
4K3/k7/8/8/8/8/8/1R6 w - - 0 1,38849,5625,15
4K3/k7/8/8/8/8/8/1R6 b - - 0 1,38849,5625,-16
4K3/1k6/8/8/8/8/8/1R6 b - - 0 1,38849,6265,-26
4K3/2k5/8/8/8/8/8/1R6 w - - 0 1,38849,6905,23
4K3/2k5/8/8/8/8/8/1R6 b - - 0 1,38849,6905,-26
4K3/6k1/8/8/8/8/8/1R6 w - - 0 1,38849,9465,9
4K3/6k1/8/8/8/8/8/1R6 b - - 0 1,38849,9465,-22
4K3/7k/8/8/8/8/8/1R6 w - - 0 1,38849,10105,5
4K3/7k/8/8/8/8/8/1R6 b - - 0 1,38849,10105,-16
k3K3/8/8/8/8/8/8/1R6 w - - 0 1,38849,505,7
k3K3/8/8/8/8/8/8/1R6 b - - 0 1,38849,505,-16
1k2K3/8/8/8/8/8/8/1R6 b - - 0 1,38849,1145,-24
2k1K3/8/8/8/8/8/8/1R6 w - - 0 1,38849,1785,13
2k1K3/8/8/8/8/8/8/1R6 b - - 0 1,38849,1785,-24
4K1k1/8/8/8/8/8/8/1R6 w - - 0 1,38849,4345,7
4K1k1/8/8/8/8/8/8/1R6 b - - 0 1,38849,4345,-10
4K2k/8/8/8/8/8/8/1R6 w - - 0 1,38849,4985,3
4K2k/8/8/8/8/8/8/1R6 b - - 0 1,38849,4985,-10
4K3/8/8/8/8/8/8/k1R5 b - - 0 1,38850,36346,-20
4K3/8/8/8/8/8/8/1kR5 b - - 0 1,38850,36986,0
4K3/8/8/8/8/8/8/2Rk4 b - - 0 1,38850,38266,0
4K3/8/8/8/8/8/8/2R1k3 b - - 0 1,38850,38906,-30
4K3/8/8/8/8/8/8/2R2k2 b - - 0 1,38850,39546,-28
4K3/8/8/8/8/8/8/2R3k1 b - - 0 1,38850,40186,-28
4K3/8/8/8/8/8/8/2R4k b - - 0 1,38850,40826,-26
