8/8/8/8/8/5K2/8/Rk6 b - - 0 1,13888,36984,0
8/8/8/8/8/5K2/8/R1k5 b - - 0 1,13888,37624,-20
8/8/8/8/8/5K2/8/R2k4 b - - 0 1,13888,38264,-18
8/8/8/8/8/5K2/8/R3k3 b - - 0 1,13888,38904,-18
8/8/8/8/8/5K2/8/R5k1 b - - 0 1,13888,40184,-4
8/8/8/8/8/5K2/8/R6k b - - 0 1,13888,40824,-4
8/8/8/8/8/5K2/k7/R7 b - - 0 1,13888,31224,0
8/8/8/8/8/5K2/1k6/R7 w - - 0 1,13888,31864,19
8/8/8/8/8/5K2/1k6/R7 b - - 0 1,13888,31864,0
8/8/8/8/8/5K2/2k5/R7 w - - 0 1,13888,32504,17
8/8/8/8/8/5K2/2k5/R7 b - - 0 1,13888,32504,-22
8/8/8/8/8/5K2/3k4/R7 w - - 0 1,13888,33144,17
8/8/8/8/8/5K2/3k4/R7 b - - 0 1,13888,33144,-20
8/8/8/8/8/5K2/7k/R7 w - - 0 1,13888,35704,3
8/8/8/8/8/5K2/7k/R7 b - - 0 1,13888,35704,-2
8/8/8/8/8/k4K2/8/R7 b - - 0 1,13888,26104,-22
8/8/8/8/8/1k3K2/8/R7 w - - 0 1,13888,26744,21
8/8/8/8/8/1k3K2/8/R7 b - - 0 1,13888,26744,-24
8/8/8/8/8/2k2K2/8/R7 w - - 0 1,13888,27384,19
8/8/8/8/8/2k2K2/8/R7 b - - 0 1,13888,27384,-24
8/8/8/8/8/3k1K2/8/R7 w - - 0 1,13888,28024,19
8/8/8/8/8/3k1K2/8/R7 b - - 0 1,13888,28024,-24
8/8/8/8/8/5K1k/8/R7 w - - 0 1,13888,30584,1
8/8/8/8/8/5K1k/8/R7 b - - 0 1,13888,30584,-4
8/8/8/8/k7/5K2/8/R7 b - - 0 1,13888,20984,-22
8/8/8/8/1k6/5K2/8/R7 w - - 0 1,13888,21624,21
8/8/8/8/1k6/5K2/8/R7 b - - 0 1,13888,21624,-24
8/8/8/8/2k5/5K2/8/R7 w - - 0 1,13888,22264,23
8/8/8/8/2k5/5K2/8/R7 b - - 0 1,13888,22264,-26
8/8/8/8/3k4/5K2/8/R7 w - - 0 1,13888,22904,23
