7K/8/8/8/8/8/8/Rk6 b - - 0 1,40768,36984,0
7K/8/8/8/8/8/8/R1k5 b - - 0 1,40768,37624,-30
7K/8/8/8/8/8/8/R2k4 b - - 0 1,40768,38264,-28
7K/8/8/8/8/8/8/R3k3 b - - 0 1,40768,38904,-28
7K/8/8/8/8/8/8/R4k2 b - - 0 1,40768,39544,-28
7K/8/8/8/8/8/8/R5k1 b - - 0 1,40768,40184,-26
7K/8/8/8/8/8/8/R6k b - - 0 1,40768,40824,-26
7K/8/8/8/8/8/k7/R7 b - - 0 1,40768,31224,0
7K/8/8/8/8/8/1k6/R7 w - - 0 1,40768,31864,29
7K/8/8/8/8/8/1k6/R7 b - - 0 1,40768,31864,0
7K/8/8/8/8/8/2k5/R7 w - - 0 1,40768,32504,27
7K/8/8/8/8/8/2k5/R7 b - - 0 1,40768,32504,-30
7K/8/8/8/8/8/3k4/R7 w - - 0 1,40768,33144,27
7K/8/8/8/8/8/3k4/R7 b - - 0 1,40768,33144,-30
7K/8/8/8/8/8/4k3/R7 w - - 0 1,40768,33784,27
7K/8/8/8/8/8/4k3/R7 b - - 0 1,40768,33784,-30
7K/8/8/8/8/8/5k2/R7 w - - 0 1,40768,34424,25
7K/8/8/8/8/8/5k2/R7 b - - 0 1,40768,34424,-30
7K/8/8/8/8/8/6k1/R7 w - - 0 1,40768,35064,25
7K/8/8/8/8/8/6k1/R7 b - - 0 1,40768,35064,-26
7K/8/8/8/8/8/7k/R7 w - - 0 1,40768,35704,21
7K/8/8/8/8/8/7k/R7 b - - 0 1,40768,35704,-26
7K/8/8/8/8/k7/8/R7 b - - 0 1,40768,26104,-30
7K/8/8/8/8/1k6/8/R7 w - - 0 1,40768,26744,27
7K/8/8/8/8/1k6/8/R7 b - - 0 1,40768,26744,-30
7K/8/8/8/8/2k5/8/R7 w - - 0 1,40768,27384,29
7K/8/8/8/8/2k5/8/R7 b - - 0 1,40768,27384,-32
7K/8/8/8/8/3k4/8/R7 w - - 0 1,40768,28024,29
7K/8/8/8/8/3k4/8/R7 b - - 0 1,40768,28024,-32
7K/8/8/8/8/4k3/8/R7 w - - 0 1,40768,28664,29
7K/8/8/8/8/4k3/8/R7 b - - 0 1,40768,28664,-32
7K/8/8/8/8/5k2/8/R7 w - - 0 1,40768,29304,25
7K/8/8/8/8/5k2/8/R7 b - - 0 1,40768,29304,-32
7K/8/8/8/8/6k1/8/R7 w - - 0 1,40768,29944,21
7K/8/8/8/8/6k1/8/R7 b - - 0 1,40768,29944,-26
7K/8/8/8/8/7k/8/R7 w - - 0 1,40768,30584,17
7K/8/8/8/8/7k/8/R7 b - - 0 1,40768,30584,-26
7K/8/8/8/k7/8/8/R7 b - - 0 1,40768,20984,-28
7K/8/8/8/1k6/8/8/R7 w - - 0 1,40768,21624,27
7K/8/8/8/1k6/8/8/R7 b - - 0 1,40768,21624,-30
7K/8/8/8/2k5/8/8/R7 w - - 0 1,40768,22264,29
7K/8/8/8/2k5/8/8/R7 b - - 0 1,40768,22264,-32
7K/8/8/8/3k4/8/8/R7 w - - 0 1,40768,22904,31
7K/8/8/8/3k4/8/8/R7 b - - 0 1,40768,22904,-32
7K/8/8/8/4k3/8/8/R7 w - - 0 1,40768,23544,31
7K/8/8/8/4k3/8/8/R7 b - - 0 1,40768,23544,-32
7K/8/8/8/5k2/8/8/R7 w - - 0 1,40768,24184,25
7K/8/8/8/5k2/8/8/R7 b - - 0 1,40768,24184,-32
7K/8/8/8/6k1/8/8/R7 w - - 0 1,40768,24824,21
7K/8/8/8/6k1/8/8/R7 b - - 0 1,40768,24824,-26
7K/8/8/8/7k/8/8/R7 w - - 0 1,40768,25464,17
7K/8/8/8/7k/8/8/R7 b - - 0 1,40768,25464,-22
7K/8/8/k7/8/8/8/R7 b - - 0 1,40768,15864,-28
7K/8/8/1k6/8/8/8/R7 w - - 0 1,40768,16504,27
7K/8/8/1k6/8/8/8/R7 b - - 0 1,40768,16504,-30
7K/8/8/2k5/8/8/8/R7 w - - 0 1,40768,17144,29
7K/8/8/2k5/8/8/8/R7 b - - 0 1,40768,17144,-32
7K/8/8/3k4/8/8/8/R7 w - - 0 1,40768,17784,31
7K/8/8/3k4/8/8/8/R7 b - - 0 1,40768,17784,-32
7K/8/8/4k3/8/8/8/R7 w - - 0 1,40768,18424,29
7K/8/8/4k3/8/8/8/R7 b - - 0 1,40768,18424,-32
7K/8/8/5k2/8/8/8/R7 w - - 0 1,40768,19064,25
7K/8/8/5k2/8/8/8/R7 b - - 0 1,40768,19064,-32
7K/8/8/6k1/8/8/8/R7 w - - 0 1,40768,19704,21
7K/8/8/6k1/8/8/8/R7 b - - 0 1,40768,19704,-28
7K/8/8/7k/8/8/8/R7 w - - 0 1,40768,20344,17
7K/8/8/7k/8/8/8/R7 b - - 0 1,40768,20344,-22
7K/8/k7/8/8/8/8/R7 b - - 0 1,40768,10744,-28
7K/8/1k6/8/8/8/8/R7 w - - 0 1,40768,11384,25
7K/8/1k6/8/8/8/8/R7 b - - 0 1,40768,11384,-30
7K/8/2k5/8/8/8/8/R7 w - - 0 1,40768,12024,25
7K/8/2k5/8/8/8/8/R7 b - - 0 1,40768,12024,-32
7K/8/3k4/8/8/8/8/R7 w - - 0 1,40768,12664,25
7K/8/3k4/8/8/8/8/R7 b - - 0 1,40768,12664,-32
